29.79,-7.32,-12.75,16.884,-21.175,-18.576
29.80,6.31,2.43,13.062,7.364,0.049
29.80,9.64,-44.20,20.255,9.075,-53.505
29.80,8.24,-2.05,14.108,9.944,-7.935
29.80,0.87,3.89,4.159,5.594,-0.466
29.80,1.52,-9.48,14.991,-4.85,-16.562
29.80,4.16,2.34,9.701,4.462,0.203
29.81,6.60,1.24,13.056,8.068,1.733
29.81,7.23,1.79,12.422,9.988,1.019
29.81,1.17,5.22,6.977,4.064,0.405
29.81,-3.81,-1.91,14.601,-19.591,-5.355
29.81,6.30,-0.24,11.039,8.917,-1.34
29.81,14.25,-13.63,16.231,18.472,-22.553
29.82,4.13,3.30,14.783,5.037,2.849
29.82,8.33,2.01,11.411,13.655,-2.416
29.82,16.92,-9.53,13.65,22.804,-18.813
29.82,1.48,-1.92,11.854,-8.528,-5.467
29.82,6.16,2.48,12.355,8.093,-0.039
29.82,8.28,1.63,10.027,13.785,-3.721
29.82,1.84,4.83,8.582,2.509,-1.641
29.82,6.18,3.74,10,7.882,1.734
29.82,5.89,2.95,8.97,9.513,-1.623
29.82,2.11,4.39,8.712,-3.264,-0.127
29.83,-4.37,-0.75,14.289,-17.327,-4.087
29.83,4.20,2.24,13.155,3.681,0.064
29.83,1.66,4.45,8.528,2.282,-1.221
29.83,2.96,4.48,8.474,4.416,2.577
29.83,1.00,5.92,7.924,3.155,-1.11
29.83,-2.25,3.23,14.045,-13.231,1.49
29.83,-1.00,-4.79,13.882,-8.387,-9.925
29.84,0.39,4.17,4.401,5.206,0.482
29.84,3.61,2.56,12.128,4.089,-1.872
29.84,3.97,2.11,9.846,4.103,-1.625
29.84,3.74,3.14,12.573,3.319,-1.296
29.84,7.21,2.59,8.866,12.858,-1.717
29.84,4.76,1.59,12.623,5.255,-1.856
29.85,6.51,2.54,9.93,10.87,-2.932
29.85,5.39,-1.18,11.412,3.661,-1.637
29.85,1.79,3.85,6.07,4.683,-1.749
29.85,-1.70,-11.91,14.92,-9.842,-17.702
29.85,0.58,5.20,5.277,2.163,0.044
29.85,9.59,2.69,11.069,14.131,-0.969
29.86,0.07,-8.13,13.943,-7.059,-13.992
29.86,11.97,-2.55,12.245,13.956,-6.647
29.86,1.46,-3.69,11.199,-3.165,-9.03
29.86,2.24,3.00,9.995,1.302,-2.383
29.86,21.68,-8.14,15.986,27.755,-15.641
29.86,15.19,-5.04,11.419,20.058,-9.003
29.87,1.62,3.55,10.648,-5.34,-0.2
29.87,4.44,4.06,6.8,8.277,1.987
29.87,7.84,4.12,14.606,9.359,3.152
29.87,1.48,4.64,5.817,3.289,-0.172
29.87,1.92,3.50,5.49,5.506,-1.618
29.87,7.85,5.94,9.527,10.606,4.48
29.87,2.26,-6.56,11.842,-2.13,-12.126
29.88,4.48,1.05,12.183,4.148,0.171
29.88,3.94,4.41,12.649,3.861,1.032
29.88,3.37,3.30,10.122,3.862,-1.187
29.88,3.55,7.42,8.754,3.046,3.833
29.89,3.71,5.37,9.069,0.901,4.024
29.89,5.04,0.55,11.612,6.206,-0.14
29.90,1.52,3.87,9.294,-1.769,-1.381
29.90,1.96,4.32,9.383,3.906,0.951
29.90,2.34,7.08,7.493,0.316,2.225
29.90,3.53,6.60,6.741,0.794,3.797
29.90,1.78,4.07,5.008,3.946,3.646
29.90,2.52,2.64,13.903,1.507,1.505
29.90,3.26,7.03,7.705,0.934,5.507
29.90,0.96,5.50,5.917,2.068,1.716
29.91,1.30,-1.13,10.942,-3.642,-6.415
29.91,7.03,3.52,9.608,14.28,-0.383
29.91,7.85,-2.40,14.355,9.4,-7.762
29.91,7.78,3.45,10.543,13.946,-0.804
29.91,13.25,-2.05,12.187,16.221,-7.151
29.92,1.64,7.33,7.865,0.103,0.954
29.92,0.46,5.87,7.449,1.62,-0.08
29.92,2.26,-0.18,11.382,-0.24,-6.249
29.92,7.24,3.60,14.388,6.095,2.167
29.92,4.50,3.04,11.715,5.804,-0.867
29.92,6.91,-0.08,14.241,8.405,-5.487
29.93,3.25,2.90,9.629,2.918,-2.378
29.93,2.34,3.92,11.033,1.004,2.049
29.93,2.07,4.86,8.422,3.149,3.438
29.93,-1.71,-7.84,14.484,-9.029,-13.352
29.93,1.68,5.77,10.557,-4.328,2.598
29.93,7.86,1.69,10.486,12.636,-3.63
29.93,3.22,6.52,8.478,2.82,6.067
29.93,1.30,1.43,13.045,-2.553,-1.825
29.93,7.21,2.79,9.816,11.864,-1.954
29.94,-7.46,-19.55,18.502,-15.907,-25.481
29.94,0.65,5.56,6.726,3.249,-0.463
29.94,-1.65,-8.50,13.999,-9.499,-13.748
29.94,2.21,3.70,7.063,5.083,-0.493
29.95,26.14,-23.56,16.225,35.926,-36.289
29.95,31.13,-27.60,16.336,38.95,-41.951
29.95,0.68,-0.22,10.883,-6.636,-6.515
29.95,1.79,4.29,9.422,-1.308,-0.936
29.96,6.09,0.22,10.41,7.869,-0.169
29.96,47.96,-67.52,21.66,60.53,-77.56
29.96,12.42,-0.74,11.705,16.641,-5.985
29.96,47.96,-67.52,21.66,60.53,-77.56
29.96,4.09,2.28,11.264,4.78,-1.321
29.96,1.42,6.34,14.638,-7.887,6.565
29.97,2.09,3.01,10.967,-0.751,-0.451
29.97,3.36,5.77,6.18,0.704,4.547
29.97,3.09,-1.94,13.461,0.905,-8.129
29.97,10.86,1.36,11.461,15.666,-4.248
29.97,-1.61,-12.70,14.308,-10.234,-18.284
29.97,3.76,3.63,12.145,4.202,-0.393
29.97,-7.42,-15.25,17.515,-19.547,-21.238
29.97,13.71,-0.38,11.315,19.722,-5.084
29.98,1.88,-7.53,11.627,-4.044,-12.491
29.98,1.61,6.83,9.003,0.788,0.676
29.98,3.43,4.00,10.019,5.405,-0.151
29.98,2.24,3.93,4.547,6.266,1.339
29.98,3.23,7.81,8.034,2.787,4.106
29.98,5.01,0.05,11.408,4.479,-4.358
29.98,2.02,3.61,5.623,6.105,0.59
29.99,3.97,4.93,12.206,4.839,1.831
29.99,2.18,6.11,8.481,0.048,5.027
29.99,1.80,4.93,8.851,3.474,-0.019
30.00,4.45,1.63,13.269,3.261,-0.979
30.00,4.45,1.63,13.269,3.261,-0.979
30.00,21.96,-12.39,13.504,27.274,-20.621
30.00,6.79,1.89,12.353,9.59,-2.779
30.00,3.00,2.47,9.553,2.454,-0.832
30.00,7.60,3.45,11.3,12.798,-0.851
30.00,4.55,-8.66,13.841,4.555,-17.766
30.00,4.23,4.36,7.167,6.429,4.069
30.01,2.99,-0.50,10.938,0.821,-5.335
30.01,7.69,2.48,9.338,14.301,0.476
30.01,6.17,1.88,10.689,9.96,-3.016
30.02,11.93,1.45,11.454,17.334,-4.115
30.02,0.64,-0.69,14.089,-6.255,-3.86
30.02,4.85,3.85,12.404,6.373,1.141
30.02,2.55,6.14,8.889,3.584,1.701
30.03,1.58,4.85,8.499,2.228,-1.68
30.03,7.07,2.94,10.183,11.928,-1.187
30.03,1.76,4.79,8.738,3.661,-1.08
30.03,9.12,1.55,11.838,13.228,-3.993
30.03,4.98,3.84,13.393,4.426,2.559
30.03,3.21,3.03,9.665,-1.925,-1.596
30.03,1.70,5.95,8.873,1.003,0.975
30.04,5.02,3.19,9.358,7.863,-1.084
30.04,7.57,3.08,9.978,13.158,-2.268
30.04,-3.40,-16.61,16.975,-15.277,-22.177
30.04,4.12,-14.33,16.157,3.289,-21.005
30.04,3.76,5.50,13.644,3.397,4.773
30.05,4.41,2.75,10.682,3.546,0.435
30.05,6.97,3.19,9.437,13.481,-2.02
30.05,16.80,-5.55,11.609,22.791,-11.56
30.05,7.23,2.84,9.967,13.616,2.49
30.05,7.11,2.77,11.871,11.387,-0.822
30.05,3.11,4.80,10.233,2.23,2.584
30.06,5.57,3.02,11.119,7.619,0.331
30.06,5.18,3.00,10.393,8.675,-1.986
30.06,1.83,7.16,7.973,3.694,2.594
30.06,1.96,-6.72,11.897,-3.496,-11.967
30.07,27.21,-22.34,15.269,35.18,-36.022
30.07,1.95,0.43,11.416,-0.581,-4.775
30.07,9.20,5.26,14.094,11.418,4.072
30.07,-7.78,0.80,15.1,-22.531,-0.727
30.07,-0.76,-6.66,14.058,-8.049,-12.448
30.07,4.83,1.01,10.864,5.251,0.815
30.08,0.66,5.20,5.771,3.363,0.267
30.08,6.48,4.36,8.957,13.575,0.987
30.08,1.54,4.31,5.345,3.578,-0.97
30.08,1.37,3.22,12.674,-0.435,1.978
30.09,4.93,3.63,7.966,9.874,0.574
30.09,7.11,2.69,9.753,12.429,-2.714
30.09,24.37,-11.65,16.259,32.094,-19.149
30.10,10.28,1.98,12.697,14.484,-3.377
30.10,1.63,3.53,10.219,0,-1.929
30.10,0.31,5.65,6.111,2.007,-0.173
30.10,1.13,-3.75,11.497,-4.254,-8.623
30.10,2.02,5.66,9.419,-1.198,1.404
30.10,2.29,5.22,8.59,3.741,3.951
30.10,41.94,-62.32,21.948,51.571,-73.624
30.10,2.94,7.43,10.772,0.647,7.088
30.10,2.70,5.16,8.806,3.246,4.46
30.10,17.76,-14.06,18.032,22.407,-21.004
30.10,3.67,7.29,10.709,0.195,6.578
30.10,2.10,4.24,4.456,5.456,1.154
30.10,3.01,7.61,9.092,2.691,3.314
30.11,13.69,-5.31,11.792,17.403,-8.666
30.11,3.83,2.88,10.71,3.818,-0.936
30.11,7.04,-4.31,14.01,8.844,-10.992
30.11,8.55,3.81,10.839,13.428,1.264
30.12,0.89,3.85,12.074,-3.4,3.144
30.12,3.68,3.81,9.308,5.223,0.616
30.12,10.86,-0.79,11.87,14.402,-5.719
30.12,2.19,0.10,12.096,0.448,-5.251
30.12,1.52,4.76,9.03,1.778,-0.918
30.12,2.95,-2.26,14.032,1.877,-7.741
30.13,2.73,-4.19,13.431,0.247,-9.999
30.13,-0.13,4.40,12.23,-3.785,3.747
30.13,-8.88,-15.44,17.359,-20.979,-20.877
30.13,7.40,6.05,13.252,9.838,6.888
30.13,-0.63,-0.84,13.141,-7.07,-5.048
30.13,5.63,3.65,11.081,8.489,1.08
30.13,28.01,-19.15,16.382,33.607,-27.655
30.13,0.98,0.00,11.414,-4.101,-4.618
30.13,1.77,4.80,5.606,5.219,0.768
30.14,7.72,2.09,12.938,10.86,-2.409
30.14,7.15,3.14,10.413,11.833,-2.144
30.14,6.36,5.68,14.9,7.696,6.836
30.14,1.74,7.58,9.277,-2.866,4.011
30.14,13.62,2.63,14.397,19.378,-0.677
30.14,1.41,6.76,9.035,2.374,0.631
30.15,2.51,5.54,10.05,3.8,2.608
30.15,4.12,1.66,10.174,-1.152,-2.3
30.15,1.94,3.81,7.834,4.574,1.672
30.15,6.50,4.15,11.25,10.607,0.815
30.15,6.28,6.66,14.816,8.044,9.004
30.15,-3.36,0.60,14.384,-16.905,-2.066
30.15,1.35,5.47,8.698,0.596,3.954
30.16,15.44,-9.44,16.74,19.678,-15.979
30.16,40.95,-45.92,20.119,52.176,-59.302
30.16,-6.15,-12.58,21.959,-8.629,-17.628
30.16,1.63,7.36,10.533,-4.915,5.919
30.16,0.22,4.14,14.189,-2.662,3.779
30.16,7.78,4.94,10.144,11.507,3.329
30.16,3.03,2.65,9.823,2.556,-1.718
30.16,17.94,-5.10,14.969,21.538,-10.204
30.17,-0.49,3.08,12.751,-6.06,0.418
30.17,3.09,3.03,10.438,3.019,-1.706
30.17,1.21,5.53,9.117,3.224,0.551
30.17,37.77,-41.70,18.931,47.837,-53.984
30.17,20.59,-14.01,14.802,28.53,-23.784
30.17,0.35,-2.62,13.727,-2.885,-8.635
30.17,3.54,-7.49,14.497,2.312,-16.608
30.17,6.60,2.72,10.144,11.062,-2.562
30.17,30.43,-42.07,19.697,38.569,-55.195
30.17,2.35,1.86,13.534,0.871,-0.325
30.17,2.02,3.65,10.011,0.373,-1.548
30.17,20.97,-11.21,17.021,26.954,-17.56
30.17,9.43,-1.63,12.682,10.41,-4.716
30.17,6.49,2.34,11,10.396,-2.272
30.18,3.92,3.80,13.168,3.188,-0.098
30.18,2.77,-5.03,14.63,-0.9,-10.566
30.18,16.41,-4.85,16.032,21.905,-10.69
30.18,5.43,-13.38,15.036,7.518,-23.988
30.18,26.52,-34.72,18.006,34.631,-49.172
30.18,5.04,5.21,9.956,7.714,3.026
30.18,2.68,5.09,11.072,3.906,0.512
30.18,1.63,4.39,4.781,5.222,0.053
30.19,4.26,3.71,13.762,3.089,1.559
30.19,3.48,4.11,4.527,6.186,2.853
30.19,20.12,-5.39,15.784,27.224,-12.478
30.19,7.25,4.70,10.342,12.859,1.397
30.19,2.53,4.97,8.493,2.009,3.64
30.19,1.89,3.90,6.156,5.145,-0.496
30.19,0.89,-1.66,14.376,-3.427,-6.978
30.20,15.41,-4.84,15.182,17.91,-9.068
30.20,1.81,3.86,5.121,6.34,0.588
30.20,11.61,-5.51,12.024,13.279,-10.134
30.20,0.95,-0.55,11.29,-4.044,-5.904
30.20,0.80,3.18,14.408,-1.276,1.909
30.20,6.51,3.89,8.852,13.043,-0.895
30.20,6.24,3.46,9.07,12.618,-1.607
30.20,1.95,2.04,10,-1.519,-2.965
30.21,-2.56,2.86,13.748,-14.274,0.546
30.21,1.29,-0.37,13.815,-2.707,-4.144
30.21,6.84,2.85,9.365,12.988,-1.759
30.21,13.42,-13.79,18.866,15.949,-22.076
30.21,5.17,4.78,7.497,10.051,3.006
30.22,-1.46,5.48,13.694,-11.79,4.276
30.22,-2.85,-15.76,17.321,-4.912,-23.666
30.23,1.67,7.83,7.969,-0.527,2.089
30.23,47.14,-55.53,21.959,57.131,-67.115
30.23,6.07,0.57,14.778,5.931,-2.523
30.24,42.64,-69.99,20.651,55.51,-82.413
30.24,12.18,1.02,12.098,16.542,-5.052
30.24,1.17,-2.96,11.61,-3.618,-8.087
30.24,9.04,3.34,13.412,12.982,0.244
30.24,9.47,2.57,11.503,13.134,-1.603
30.24,12.91,-1.82,13.407,16.127,-6.349
30.25,17.39,-2.65,16.441,22.634,-7.337
30.25,1.23,2.37,15.108,-1.681,0.661
30.25,-5.97,-18.19,19.226,-12.385,-23.544
30.25,2.53,3.62,10.802,1.894,-1.703
30.25,4.61,7.61,8.245,1.415,6.198
30.25,-10.71,-4.56,16.248,-25.92,-6.971
30.26,28.21,-14.65,17.417,35.652,-21.399
30.26,12.51,4.33,14.284,18.333,2.626
30.26,-0.58,0.79,12.904,-12.252,-1.791
30.26,2.31,4.89,9.944,0.304,1.207
30.27,5.03,0.04,12.266,4.744,-3.41
30.27,1.16,4.12,9.715,-0.783,-1.629
30.27,20.40,-8.93,14.348,25.872,-13.875
30.27,4.46,2.77,10.975,7.26,-1.732
30.27,1.50,3.78,4.283,4.565,2.738
30.27,6.19,5.03,8.616,12.69,2.756
30.27,1.55,6.18,8.471,0.882,-0.037
30.27,1.47,6.53,13.858,-2.228,6.832
30.28,1.38,3.85,9.542,-0.805,-0.623
30.28,-0.93,-14.10,16.619,-8.648,-20.553
30.28,2.66,5.69,8.295,1.811,3.868
30.28,-2.97,-4.67,15.591,-16.463,-8.122
30.28,15.96,-15.68,17.399,22.062,-24.835
30.28,9.55,-4.05,15.434,12.219,-10.502
30.28,6.20,3.35,9.182,10.517,-0.954
30.28,6.64,2.84,10.063,11.24,-0.916
30.28,0.04,-4.42,12.386,-7.398,-8.081
30.29,5.79,3.55,8.6,11.041,-0.481
30.29,14.27,-1.81,13.225,18.341,-6.961
30.29,3.60,3.25,11.842,3.983,-1.427
30.29,1.77,5.63,6.123,4.002,2.224
30.29,7.03,4.91,10.66,11.563,1.896
30.29,5.01,3.81,8.467,9,0.943
30.29,4.47,5.09,11.338,6.602,2.506
30.29,1.68,4.81,9.306,2.933,-0.472
30.30,3.03,6.32,8.816,1.886,2.69
30.30,7.29,-4.17,14.337,10.024,-13.433
30.30,2.19,4.64,5.245,5.503,1.893
30.31,8.03,0.24,12.534,10.578,-3.98
30.31,1.57,4.11,5.515,4.517,-0.558
30.31,2.42,8.10,8.042,1.409,3.09
30.31,17.79,-2.20,15.705,25.053,-8.862
30.31,1.13,2.77,10.131,-3.521,-3.195
30.31,31.06,-14.65,18.552,37.692,-20.341
30.31,3.08,0.34,11.349,1.507,-6.126
30.32,1.77,4.99,9.291,0.224,3.574
30.32,-2.98,-15.96,17.74,-11.838,-21.58
30.32,0.97,-1.39,14.096,-1.354,-8.646
30.33,14.27,3.24,15.503,19.611,0.416
30.33,22.75,-28.65,17.32,29.827,-41.986
30.33,1.74,4.13,4.995,6.008,0.513
30.33,5.90,3.75,10.477,9.614,-0.622
30.34,4.63,-35.41,19.477,1.18,-44.805
30.34,-9.46,-18.68,19.687,-20.056,-25.315
30.34,5.71,3.27,12.064,7.289,0.519
30.34,16.20,-7.62,11.881,21.077,-13.117
30.34,3.68,0.93,12.129,2.436,-4.328
30.34,9.06,4.39,15.871,9.896,3.694
30.35,3.81,5.76,13.593,3.937,2.177
30.35,0.21,6.76,7.549,-0.907,5.759
30.35,-1.74,-4.54,14.702,-11.704,-10.045
30.35,1.53,6.69,8.601,0.652,0.427
30.35,3.28,4.81,12.188,3.645,4.061
30.35,4.52,2.11,11.746,3.891,0.801
30.35,1.43,4.33,9.703,-1.916,-0.971
30.35,-0.69,-4.58,14.634,-7.136,-10.167
30.36,19.24,-12.15,13.887,23.283,-19.929
30.36,2.77,4.06,10.31,2.028,-0.342
30.36,25.68,-34.57,18.841,32.724,-46.9
30.36,6.10,5.45,9.726,9.253,4.191
30.37,12.45,-3.92,16.421,16.466,-9.414
30.37,1.24,4.77,7.295,3.584,1.543
30.37,32.63,-33.79,17.725,43.22,-46.517
30.37,0.87,4.90,6.411,2.129,4.642
30.37,0.58,3.84,13.556,-3.759,2.934
30.37,1.55,5.15,9.061,0.686,3.287
30.37,4.18,5.36,10.703,5.745,4.211
30.37,5.63,5.55,7.786,9.885,4.928
30.38,7.81,2.99,11.749,10.733,-0.854
30.38,1.83,7.16,9.022,3.35,3.238
30.38,3.47,3.18,11.621,5.459,-1.252
30.38,3.12,0.00,10.731,-0.498,-4.794
30.39,7.51,3.09,15.254,8.955,1.285
30.39,1.17,0.13,12.441,-1.87,-5.39
30.39,0.67,5.26,5.196,2.26,1.044
30.39,4.79,3.36,11.164,7.508,-0.741
30.39,6.04,5.89,8.892,13.957,4.22
30.39,2.04,5.47,9.126,2.297,4.415
30.40,-0.43,-4.50,14.555,-7.333,-9.612
30.40,5.26,3.38,10.501,8.898,-1.357
30.40,-6.17,-15.78,19.583,-15.917,-21.489
30.40,11.78,2.85,12.047,18.218,-1.652
30.40,7.02,5.77,10.281,9.602,6.084
30.41,0.82,5.46,11.252,-3.533,3.283
30.41,-2.44,5.74,15.052,-8.351,6.587
30.41,1.07,-0.34,14.386,-3.2,-3.887
30.41,20.67,-11.82,18.457,26.491,-18.643
30.41,2.04,4.24,14.895,0.423,3.474
30.42,1.27,1.35,11.389,-1.265,-3.874
30.42,3.28,4.75,12.929,3.108,0.136
30.42,-1.21,-11.51,16.61,-4.36,-18.059
30.42,5.18,3.88,15.412,4.381,5.695
30.42,2.05,4.59,5.439,4.538,4.086
30.42,12.64,5.16,15.572,16.939,4.33
30.42,1.49,5.67,9.661,1.215,0.768
30.43,13.45,-0.49,12.802,18.868,-5.759
30.43,1.69,3.52,10.419,-0.09,-1.847
30.43,0.61,5.57,8.006,3.178,0.41
30.44,-3.16,-14.50,18.099,-10.565,-19.698
30.44,0.67,3.23,11.316,-4.195,-0.21
30.45,3.09,4.24,12.504,4.176,-0.868
30.45,1.02,4.40,9.793,-2.844,0.153
30.45,3.19,7.47,9.88,3.001,4.356
30.45,2.02,5.95,9.807,2.913,1.696
30.45,1.28,3.29,13.922,-2.807,2.258
30.45,-3.55,-7.87,14.771,-13.613,-11.851
30.45,2.62,4.98,11.019,2.683,1.308
30.46,1.76,4.19,4.28,5.116,2.8
30.46,0.58,2.24,11.912,-8.313,-0.423
30.46,3.73,6.39,12.982,5.064,2.729
30.46,14.87,1.97,14.652,22.542,-3.524
30.47,5.64,0.40,13.007,6.276,-2.914
30.47,7.07,6.07,10.462,13.678,3.767
30.47,3.35,-3.15,13.878,1.811,-10.265
30.47,-1.08,-13.21,16.665,-6.745,-19.918
30.48,11.31,-8.73,16.561,13.233,-15.284
30.48,9.32,5.64,15.437,9.903,5.637
30.48,6.24,0.44,15.206,7.096,-3.36
30.48,14.01,-0.58,16.993,19.05,-5.259
30.48,0.61,6.22,9.089,2.758,0.363
30.49,4.48,0.22,15.481,2.657,-4.18
30.49,4.45,4.50,7.216,7.122,3.736
30.49,12.03,1.79,12.624,17.422,-3.166
30.49,6.74,4.22,9.678,11.709,0.007
30.49,1.86,8.38,8.319,0.307,2.846
30.49,2.59,4.97,5.146,4.679,2.269
30.49,-8.70,-6.95,16.619,-23.67,-11.102
30.49,1.62,5.56,8.483,2.156,5.601
30.49,2.84,6.29,9.699,2.939,6.181
30.50,3.38,4.18,13.275,2.959,0.225
30.50,3.21,5.24,12.386,4.136,0.78
30.50,0.68,-9.85,15.095,-2.842,-18.794
30.50,-1.08,4.96,15.612,-6.541,4.995
30.51,15.90,-3.59,12.372,22.061,-6.968
30.51,10.08,-2.52,12.71,12.059,-4.572
30.51,18.12,-3.27,15.424,26.585,-6.708
30.51,4.02,4.58,5.199,5.827,2.536
30.51,15.03,-0.50,11.652,21.828,-6.848
30.51,3.04,4.85,8.407,4.681,5.112
30.52,-5.70,1.64,15.356,-21.736,0.136
30.52,2.09,6.33,9.811,-3.103,2.496
30.52,17.38,-11.98,17.113,22.745,-19.245
30.53,1.72,7.54,8.936,3.403,2.47
30.53,-6.57,-6.81,17.671,-21.47,-10.441
30.53,-1.46,-9.67,15.305,-5.56,-14.877
30.53,-6.31,-17.35,19.457,-15.036,-22.618
30.53,3.58,4.58,11.283,5.753,0.397
30.54,-9.69,-14.49,18.675,-24.098,-20.746
30.54,1.15,-3.10,15.062,-3.486,-9.417
30.54,16.63,-2.66,14.794,21.777,-7.797
30.54,8.54,-1.30,15.366,12.949,-12.559
30.54,13.53,-1.64,14.39,17.385,-6.308
30.55,11.68,0.05,13.082,16.604,-5.26
30.55,5.39,3.75,9.415,8.962,-0.24
30.55,2.62,6.91,9.965,1.453,5.148
30.55,7.79,-10.56,16.532,9.927,-19.201
30.55,35.30,-51.77,21.049,45.568,-64.8
30.56,5.02,5.37,8.133,8.279,5.403
30.56,3.10,5.43,6.345,4.913,2.85
30.56,-2.08,-1.40,14.078,-10.781,-3.869
30.56,17.47,-1.45,14.925,22.97,-7.545
30.56,1.94,7.07,8.729,0.452,1.79
30.56,-2.44,-7.16,16.571,-12.361,-13.383
30.56,2.16,5.39,9.452,3.347,4.418
30.56,17.57,-3.95,13.546,25.602,-9.204
30.56,5.91,4.52,8.456,11.806,0.887
30.56,-10.78,-9.15,25.312,-13.764,-15.064
30.56,1.90,6.54,9.514,3.008,1.715
30.57,-4.50,-18.63,17.556,-17.255,-23.503
30.57,8.16,4.82,13.844,10.6,3.485
30.57,1.91,7.76,10.056,1.456,2.965
30.57,5.84,5.31,8.421,12.806,2.881
30.57,-0.25,5.61,7.32,-0.119,5.428
30.57,8.39,4.27,11.393,12.301,1.755
30.57,0.76,4.09,10.096,-3.823,-0.288
30.57,16.50,0.14,14.625,23.642,-5.644
30.57,10.50,3.58,11.774,15.995,0.178
30.57,11.48,6.18,14.051,16.143,5.486
30.57,3.84,6.95,12.026,5.975,4.047
30.58,3.50,8.62,9.865,3.275,5.556
30.58,1.58,-7.49,12.158,-2.228,-12.185
30.58,3.32,4.07,11.199,3.141,-0.935
30.58,-2.28,-9.13,16.852,-10.36,-15.146
30.58,2.14,7.16,9.407,1.277,3.242
30.58,-0.23,-3.92,13.384,-5.578,-7.215
30.58,0.97,4.62,6.221,3.499,3.123
30.59,16.11,-5.79,14.52,23.853,-14.827
30.59,-0.97,0.02,14.82,-4.594,-6.74
30.59,10.33,-0.84,13.94,12.648,-4.169
30.59,1.59,6.41,9.226,1.551,0.777
30.59,23.12,-28.57,18.541,27.769,-39.461
30.59,12.51,1.97,12.331,19.218,-2.629
30.59,1.29,5.22,5.042,3.923,1.685
30.60,26.04,-10.43,17.668,32.338,-17.756
30.60,4.16,5.00,10.361,6.749,1.193
30.60,0.48,5.91,9.31,2.778,1.699
30.60,1.70,4.64,14.914,0.332,3.963
30.60,1.12,0.00,12.5,-1.886,-5.395
30.60,5.09,4.20,8.216,11.057,1.398
30.61,0.79,5.09,10.116,-1.801,-1.086
30.61,-0.01,6.36,7.336,1.232,1.559
30.61,1.34,2.25,11.763,-0.541,-4.737
30.61,3.55,0.96,12.986,2.915,-3.734
30.61,6.88,6.48,10.299,11.904,5.256
30.61,2.33,4.22,12.611,0.589,1.949
30.62,6.82,3.23,14.094,9.35,0.974
30.62,12.20,0.61,14.061,17.59,-5.66
30.62,1.53,7.26,14.717,-0.59,8.483
30.62,42.24,-40.87,21.976,50.706,-51.596
30.63,2.11,6.40,10.861,3.075,2.331
30.63,0.46,5.11,11.555,-7.782,2.852
30.63,2.41,5.59,10.839,1.664,2.676
30.64,2.04,2.12,10.995,-3.283,-1.923
30.64,0.62,0.95,11.833,-4.194,-4.047
30.64,17.26,-3.54,15.714,24.301,-7.839
30.64,2.93,8.26,9.242,3.617,4.716
30.64,3.60,-9.64,14.723,4.661,-20.329
30.64,0.34,7.44,11.495,-7.469,6.597
30.64,3.89,4.22,14.98,4.555,3.118
30.64,0.84,4.95,6.132,3.67,1.485
30.65,2.08,6.99,9.177,3.577,2.686
30.65,-2.76,0.76,15.584,-9.002,-0.78
30.65,0.52,4.67,10.381,-2.817,-1.711
30.65,6.29,6.77,9.231,13.299,5.46
30.65,0.74,-9.64,15.395,-1.088,-18.524
30.66,-0.12,7.19,9.91,-0.392,1.036
30.66,5.05,6.78,13.859,7.156,8.025
30.66,0.80,5.06,7.814,3.809,1.934
30.66,1.98,-7.33,12.164,-1.42,-12.466
30.66,6.23,4.52,9.731,10.219,0.835
30.66,1.56,2.49,10.943,-0.419,-2.663
30.66,0.12,6.82,9.353,1.488,0.508
30.66,-5.88,-10.65,19.45,-10.115,-15.435
30.66,0.33,5.36,7.729,2.101,3.248
30.67,2.99,1.87,12.572,1.504,-2.488
30.67,6.14,3.78,9.363,10.816,-0.375
30.67,5.60,3.97,8.697,11.244,0.077
30.67,1.76,5.78,10.097,2.31,1.25
30.67,2.44,5.19,10.305,-2.787,1.897
30.68,1.76,-5.57,12.334,-0.653,-10.823
30.68,9.23,6.15,10.998,14.228,4.957
30.68,4.31,-2.51,15.973,2.784,-7.111
30.69,10.13,-0.45,17.316,13.906,-4.393
30.69,0.23,-29.04,19.795,-5.841,-37.756
30.69,14.75,-1.49,14.138,19.436,-6.262
30.69,17.22,-4.69,12.516,23.909,-10.163
30.70,1.42,6.03,9.259,1.586,0.2
30.70,3.16,6.37,13.886,3.558,2.682
30.70,-3.47,-13.87,17.851,-11.35,-19.844
30.70,2.06,4.61,4.652,5.009,2.888
30.70,1.54,5.42,12.953,-2.591,4.296
30.70,18.35,-6.02,17.659,24.326,-11.389
30.70,1.72,7.04,11.268,0.448,6.242
30.71,1.82,-11.92,16.393,-0.346,-18.924
30.71,10.39,2.22,12.978,15.2,-2.739
30.71,11.15,-2.38,16,12.455,-5.583
30.71,2.70,0.48,10.918,-1.511,-3.837
30.71,-0.21,-9.32,16.451,-6.861,-16.066
30.71,0.57,5.13,5.414,3.056,1.469
30.71,4.43,1.34,13.725,4.555,-2.874
30.72,4.04,4.38,8.678,7.029,2.465
30.72,6.46,5.50,9.673,12.405,2.735
30.72,2.90,6.07,11.397,3.95,4.558
30.72,1.43,5.03,10.296,-2.213,0.675
30.72,-9.73,-18.07,19.426,-22.458,-25.016
30.72,-2.40,-0.37,14.211,-10.548,-3.349
30.73,1.90,5.32,9.642,2.334,3.979
